Run , DB Rows , Blob Size (Bytes) , Blob Type , DB Size (Bytes) , Total Write Time , Avrg. Write Time (s) , Write Time Deviation , Min Write Time (s) , Max Write Time (s) , Most Common Write Time (s) , Write Time Increase
1 , 1000 , 1000 , Zeros , 1380352 , 00:00:6.412 , 0.006 , 0.0106 , 0.003 , 0.335 , 0.005 , -4.94E-7
