Run , DB Rows , Blob Size (Bytes) , Blob Type , DB Size (Bytes) , Total Write Time , Avrg. Write Time (s) , Write Time Deviation , Min Write Time (s) , Max Write Time (s) , Most Common Write Time (s) , Write Time Increase
1 , 10000 , 1000 , Random , 13701120 , 00:1:5.638 , 0.007 , 0.0114 , 0.003 , 0.354 , 0.005 , 4.63E-8
