Run , DB Rows , Blob Size (Bytes) , Blob Type , DB Size (Bytes) , Total Write Time , Avrg. Write Time (s) , Write Time Deviation , Min Write Time (s) , Max Write Time (s) , Most Common Write Time (s) , Write Time Increase
1 , 10000 , 10000 , Random , 102477824 , 00:1:1.934 , 0.006 , 0.0111 , 0.003 , 0.38 , 0.005 , -9.46E-8
