Run , DB Rows , Blob Size (Bytes) , Blob Type , DB Size (Bytes) , Total Write Time , Avrg. Write Time (s) , Write Time Deviation , Min Write Time (s) , Max Write Time (s) , Most Common Write Time (s) , Write Time Increase
1 , 100 , 1000 , Random , 151552 , 00:00:0.509 , 0.005 , 0.0014 , 0.004 , 0.013 , 0.005 , -1.09E-5
