Run , DB Rows , Blob Size (Bytes) , Blob Type , DB Size (Bytes) , Total Write Time , Avrg. Write Time (s) , Write Time Deviation , Min Write Time (s) , Max Write Time (s) , Most Common Write Time (s) , Write Time Increase
1 , 1000 , 100 , Random , 172032 , 00:00:6.325 , 0.006 , 0.00719 , 0.003 , 0.166 , 0.005 , 1.33E-6
