Run , DB Rows , Blob Size (Bytes) , Blob Type , DB Size (Bytes) , Total Write Time , Avrg. Write Time (s) , Write Time Deviation , Min Write Time (s) , Max Write Time (s) , Most Common Write Time (s) , Write Time Increase
1 , 100 , 10000 , Random , 1056768 , 00:00:0.542 , 0.005 , 0.00112 , 0.003 , 0.011 , 0.006 , -1.77E-5
