Run , DB Rows , Blob Size (Bytes) , Blob Type , DB Size (Bytes) , Total Write Time , Avrg. Write Time (s) , Write Time Deviation , Min Write Time (s) , Max Write Time (s) , Most Common Write Time (s) , Write Time Increase
1 , 1000 , 10000 , Random , 10272768 , 00:00:6.238 , 0.006 , 0.00677 , 0.004 , 0.181 , 0.005 , -1.81E-7
